dir,gap_abs,band,pos_band,breakout,mom20,tradeable_dn,ret_open5,ret_open10,ret_open20,ret_open60,ret_close5,ret_close10,ret_close20,ret_close60,fmax3,fmax5,fmax10,fmax20,fmax60,fclose_max3,fclose_max5,fclose_max10,fclose_max20,fclose_max60
down,0.015258769859996857,1-2%,<=-10%,False,-0.13510204081632649,True,-0.04632587859424919,-0.06461661341853042,-0.037460063897763574,0.30623003194888176,-0.04234841193455241,-0.06071543150465197,-0.03344562078922042,0.3116778954122552,130.27,130.27,130.27,130.27,188.88,127.8,127.8,127.8,127.8,182.03
down,0.029733959311424085,2-3%,<=-10%,False,-0.11618257261410792,True,-0.08145161290322578,-0.04435483870967738,-0.029032258064516037,0.43145161290322576,-0.05999834942642568,-0.022035157217133006,-0.006354708261120723,0.4648840472064042,123.8,123.8,123.8,126.45,188.88,121.2,121.2,121.2,123.11,182.03
down,0.02660566005761733,2-3%,<=-10%,False,-0.1348775839319747,True,0.03151114206128147,0.03786559888579388,0.023502785515320257,0.4601323119777161,0.04038630377524144,0.046795434591747176,0.03230904302019311,0.4726953467954347,119.24,122.22,122.22,126.45,188.88,117.11,118.5,120.45,123.11,182.03
down,0.010405021927938796,1-2%,<=-10%,False,-0.22141135511515808,True,0.026242613833854733,0.04718456725755993,0.058394160583941535,0.3854709767118527,0.008453590641277486,0.029032533515498393,0.040047818290496195,0.3614550422679532,122.22,122.22,124.77,126.45,188.88,120.45,120.45,123.11,123.11,182.03
down,0.02018272425249179,2-3%,-10~0,False,-0.006354708261120723,True,0.02059845723489029,0.00974824107824035,0.12274307027210307,0.26879715181825903,0.04568351571999307,0.034566614556192476,0.15033871808233434,0.2999826298419317,119.48,121.17,123.24,143.29,188.88,117.3,120.4,121.8,135.7,182.03
down,0.027992852888624298,2-3%,>+10%,False,0.38760330578512403,True,0.11427696078431371,0.002083333333333437,-0.023039215686274428,0.06378676470588251,0.13642044744406934,0.02199725034370692,-0.00362454693163361,0.08492688413948257,176.18,185.88,188.88,188.88,188.88,173.26,181.85,182.03,182.03,182.03
down,0.011436070491188666,1-2%,>+10%,False,0.31379310344827593,True,0.12478664896643288,0.09646627473291614,-0.06511157468866557,0.07402490675769657,0.08421180915239779,0.05691304612759729,-0.09883614648711248,0.035281213819998714,176.18,188.88,188.88,188.88,188.88,173.26,181.85,182.03,182.03,182.03
down,0.012065078301139565,1-2%,>+10%,False,0.3529266281945591,True,0.12274101030037632,0.09480046875963732,-0.07290445938444456,0.0688953309072966,0.07697313927345872,0.050171577328126826,-0.1106969589397705,0.025322447047686714,185.88,188.88,188.88,188.88,188.88,181.85,182.03,182.03,182.03,182.03
down,0.01048218029350112,1-2%,>+10%,True,0.352514385789342,True,0.019067796610169552,0.02567298105682947,-0.0766450648055832,0.3102567298105685,-0.10068737970855102,-0.09485839978003852,-0.1851525982952983,0.1562826505361563,188.88,188.88,188.88,188.88,213.0,182.03,182.03,182.03,182.03,210.27
down,0.03532384771740926,3-5%,>+10%,False,0.3633163571000597,True,-0.03246013667425962,-0.059681093394077345,-0.15802961275626426,0.4738041002277906,-0.005851375073142151,-0.0338209479227618,-0.1348741954359275,0.5143358689291984,173.8,180.0,180.0,180.0,258.8,173.45,177.5,177.5,177.5,258.8
down,0.05277940315974261,5-9.4%,>+10%,False,0.2593957258658808,True,0.038485297751420955,0.01031628366691395,-0.09500864838151712,0.6375092661230541,-0.00023788284269987692,-0.027356526910496504,-0.12875408861135895,0.5764495985727027,180.0,180.0,180.0,180.0,282.0,177.5,177.5,177.5,177.5,265.08
down,0.01873327386262269,1-2%,>+10%,False,0.27309206541490005,True,-0.00242424242424244,-0.03369696969696967,-0.0757575757575758,0.5029090909090908,0.0064815947168888055,-0.025070319187966206,-0.06750642044759692,0.5163262810321634,180.0,180.0,180.0,180.0,282.0,177.5,177.5,177.5,177.5,265.08
down,0.01464788732394362,1-2%,>+10%,False,0.3706563706563706,True,-0.05591766723842195,-0.12732990280160095,-0.14419668381932527,0.47112635791881075,-0.028134196586227178,-0.10164802825191299,-0.11901118304885228,0.5144202472042378,177.64,177.64,177.64,177.64,282.0,174.61,174.61,174.61,174.61,265.08
down,0.01586724806201556,1-2%,0~+10%,False,0.031871016122984486,True,-0.06701538461538448,-0.09846153846153849,-0.1686153846153846,0.6060307692307694,-0.07300519718740439,-0.10424946499541432,-0.17395291959645376,0.5957199633139714,164.56,164.56,164.56,164.56,288.79,159.44,159.44,159.44,159.44,284.08
down,0.02763680831549986,2-3%,-10~0,False,-0.025908278737343582,True,-0.06822612085769975,-0.04106143494938064,-0.16996793057913606,0.5908947997233227,-0.07062217762167577,-0.043527345709984955,-0.17210235825388864,0.5868038133467135,160.96,160.96,160.96,160.96,288.79,152.63,152.63,152.98,153.62,284.08
down,0.011465635851405365,1-2%,<=-10%,False,-0.11906960637192654,True,-0.029029692470837754,-0.03963414634146334,-0.15654825026511132,0.7210365853658538,-0.03370490073214172,-0.0442582943077634,-0.16060945847899222,0.7127498186135479,154.31,154.31,154.31,154.31,288.79,152.98,152.98,153.62,153.62,284.08
down,0.043598707209287046,3-5%,-10~0,False,-0.0651744974719447,True,0.051724137931034475,-0.05655172413793097,-0.11793103448275855,0.6509655172413793,0.029153731947631156,-0.07679848832501013,-0.13686057497638004,0.6155351599406127,154.31,154.31,154.31,154.31,288.79,152.98,152.98,153.62,153.62,284.08
down,0.020049472724905648,2-3%,<=-10%,False,-0.1345352112676056,True,-0.0900092998538593,-0.1430848943802311,0.0015942606616181632,0.7437225986448786,-0.08478086584714051,-0.138161411010155,0.007349011223944268,0.753741314804917,151.87,151.87,151.87,160.0,288.79,144.9,144.9,144.9,153.36,284.08
down,0.03388543823326429,3-5%,<=-10%,False,-0.13806436261971333,True,-0.057075505393242465,-0.0863633116651189,0.1315093935281091,1.0005000357168368,-0.03508771929824572,-0.06505847953216382,0.1578947368421053,1.0471491228070176,143.88,143.88,143.88,160.0,288.79,142.0,142.0,142.0,158.4,284.08
down,0.014929577464788735,1-2%,<=-10%,False,-0.15345177059735304,True,-0.0777809551043751,0.026093794681155247,0.16885902201887326,0.9957106090935091,-0.058325425213519244,0.047740711000803016,0.19351777502007428,1.0378129790495656,136.95,136.95,145.5,172.0,288.79,135.1,135.1,143.53,163.5,284.08
down,0.036353018468501475,3-5%,<=-10%,False,-0.1703609496124031,True,-0.03598212256647215,0.1537004772365731,0.3490644648132719,0.9833345958639499,-0.05803108808290147,0.12731310140636576,0.31820873427091056,0.9379718726868986,133.3,133.4,155.15,180.6,288.79,132.0,132.0,152.3,178.09,284.08
down,0.026054774241302647,2-3%,<=-10%,False,-0.17395291959645376,True,-0.02796777625779001,0.16552667578659364,0.3194254445964433,1.2500379996960023,-0.03106060606060601,0.16181818181818186,0.3152272727272729,1.2428787878787877,133.4,133.4,160.0,180.6,296.66,129.97,129.97,153.36,178.09,296.06
down,0.015151515151515138,1-2%,<=-10%,False,-0.17210235825388864,True,0.070846153846154,0.1321538461538463,0.3069230769230771,1.3838461538461537,0.11119093231162203,0.17480842911877392,0.35616219667943816,1.4736590038314175,133.4,139.21,160.0,180.6,313.13,129.97,139.21,153.36,178.09,309.9
down,0.012139932476115223,1-2%,-10~0,False,-0.09001176624395335,True,0.09802210587550886,0.161285631180919,0.7502908667830133,0.7971931355439208,0.08500395200114985,0.14751742473234186,0.7295394122296472,0.7758856075303588,160.0,160.0,168.88,252.32,332.9,153.36,153.36,163.35,249.22,315.89
down,0.030265596046942678,3-5%,>+10%,False,0.31820873427091056,True,0.21754487550665913,0.4359004053271569,0.46496815286624216,0.31702374059061955,0.2111629514428892,0.42837394159322595,0.4572893266516904,0.31012038477046233,205.57,213.0,282.0,288.79,332.9,198.98,210.27,265.08,284.08,315.89
down,0.015033696215655867,1-2%,>+10%,False,0.3152272727272729,True,0.4574269005847953,0.450233918128655,0.35847953216374284,0.20491228070175427,0.46686286050618,0.4596233078281342,0.3672748675691584,0.21271336080047076,213.0,252.32,282.0,288.79,332.9,209.91,249.22,265.08,284.08,315.89
down,0.023390977085417597,2-3%,>+10%,False,0.6494578029231495,True,0.20965853658536582,0.32599999999999985,0.16775609756097554,-0.0734634146341464,0.179340847481809,0.29276644314452827,0.13848860988253175,-0.09668521424834742,258.8,282.0,287.34,288.79,332.9,258.8,265.08,271.83,284.08,315.89
down,0.03358478452772651,3-5%,>+10%,False,0.7902449536671214,True,0.025991280880216072,0.13053767905335278,-0.018476230018683815,-0.11978409798629852,0.02663066057332797,0.13124221022019134,-0.017864561695056014,-0.11923556294142079,282.0,282.0,287.34,288.79,332.9,265.08,265.08,284.08,284.08,315.89
down,0.03199002908184456,3-5%,>+10%,True,0.7295394122296472,True,0.10429184549356219,0.13948497854077258,-0.008583690987124415,-0.10575107296137332,-0.005795981452859311,0.02588871715610508,-0.10741885625965997,-0.1948995363214837,282.0,282.0,288.79,288.79,332.9,265.08,265.08,284.08,284.08,315.89
down,0.036049840719383885,3-5%,>+10%,False,0.6849436064682701,True,0.13905040786446343,-0.008575611796695304,0.021418113365404556,-0.09880778079899599,0.10189794018858,-0.04091295374529569,-0.011897535510501545,-0.1282020152968314,287.34,287.34,288.79,288.79,332.9,271.83,284.08,284.08,284.08,315.89
down,0.017768458227568673,1-2%,>+10%,False,0.7160984848484846,True,-0.12996254681647934,-0.15988764044943815,-0.0337078651685393,-0.18352059925093633,-0.1822725992678118,-0.21039847930160516,-0.09180512531681206,-0.23261053224443817,288.79,288.79,288.79,288.79,332.9,272.29,272.29,272.29,280.05,315.89
down,0.020715630885122405,2-3%,>+10%,False,0.6238532110091743,True,-0.0012692307692306892,-0.12038461538461542,0.006999999999999895,-0.2286538461538461,-0.00501954172733543,-0.1236876388995326,0.003218637443482164,-0.23155031036861062,272.0,272.0,272.0,285.0,332.9,253.0,259.67,259.67,280.05,315.89
down,0.02126821583300509,2-3%,>+10%,False,0.2760076389586894,True,-0.07967806841046288,0.0861167002012071,0.0736418511066399,-0.1428571428571429,-0.11926676165902883,0.039396156660376436,0.027457927369353374,-0.17972811645550124,254.56,254.56,275.28,332.9,332.9,239.39,239.39,269.9,315.89,315.89
down,0.037316594138714576,3-5%,>+10%,False,0.23705397551331542,True,-0.10040803264261144,0.12028962316985359,0.0748059844787583,,-0.060612389824136303,0.16984836459334152,0.12235264630936982,,239.56,245.0,285.0,332.9,,236.4,236.4,280.05,315.89,
down,0.0768202514724925,5-9.4%,>+10%,False,0.13848860988253175,True,0.08642533936651575,0.16742081447963808,0.14570135746606327,,0.07039365164281564,0.15019392804600784,0.1287949712451517,,239.56,245.0,285.0,332.9,,236.4,240.1,280.05,315.89,
down,0.01370558375634523,1-2%,-10~0,False,-0.017864561695056014,True,0.12583633556356144,0.19728941499399566,0.2257677131583462,,0.13636363636363646,0.2084848484848485,0.23722943722943723,,245.0,262.65,285.0,332.9,,240.1,262.5,280.05,315.89,
down,0.021706188311422348,2-3%,-10~0,False,-0.011897535510501545,True,0.16866915058399967,0.12676351153346999,-0.11613011261355555,,0.06346666666666678,0.025333333333333208,-0.19569523809523814,,285.0,285.0,332.9,332.9,,280.05,280.05,315.89,315.89,
down,0.017996786288162925,1-2%,0~+10%,False,0.030239487915241225,True,0.12686811388676777,-0.07930620704701652,-0.20148358241518494,,0.2011627906976743,-0.018604651162790753,-0.14883720930232558,,284.99,313.13,332.9,332.9,,279.16,309.9,315.89,315.89,
down,0.02382146439317967,2-3%,0~+10%,False,0.05145009416195867,True,-0.02095335950974264,-0.016329675975193525,-0.1425635756486,,0.019020701245130223,0.02383316782522349,-0.10755480864716216,,332.9,332.9,332.9,332.9,,315.89,315.89,315.89,315.89,
down,0.06619392826616854,5-9.4%,>+10%,False,0.33286919831223627,True,-0.031120753949420266,-0.2842565597667639,-0.33290392568987737,,0.061861415567527445,-0.21556752740107743,-0.26888352219951694,,280.79,285.8,297.96,297.96,,268.68,285.8,285.8,285.8,
down,0.026007802340702213,2-3%,0~+10%,False,0.060063016935801405,True,0.022544344840740083,-0.2996376120541674,-0.21838641998855612,,0.0047226386806595855,-0.31184407796101954,-0.23200899550224885,,277.77,297.96,297.96,297.96,,268.68,285.8,285.8,285.8,
down,0.03342265892511542,3-5%,>+10%,False,0.12235264630936982,True,0.039661147477859204,-0.15440893338467465,-0.21736619175972272,,0.06635071090047395,-0.1327014218009479,-0.19727488151658767,,297.96,297.96,297.96,297.96,,285.8,285.8,285.8,285.8,
down,0.01887637096172501,1-2%,>+10%,False,0.17210319195452572,True,-0.2777946768060836,-0.13517110266159704,-0.21323193916349814,,-0.24862534119229396,-0.1002413070137268,-0.18145496261719218,,275.0,275.0,275.0,275.0,,270.0,270.0,270.0,270.0,
down,0.07776634478391642,5-9.4%,0~+10%,False,0.03485276651513303,True,-0.0323134360382783,-0.15555937003819253,-0.0978843925674806,,0.06806233126509742,-0.06796760289868797,-0.004310140671624052,,220.6,239.0,239.0,239.0,,219.6,225.5,233.66,233.66,
down,0.02898688012125228,2-3%,<=-10%,False,-0.19569523809523814,True,0.13974928052290125,-0.0005365591922344981,0.03365689478562017,,0.27265795206971677,0.11601307189542487,0.15419389978213505,,239.0,239.0,239.0,239.0,,223.0,233.66,233.66,233.66,
down,0.05473730490217621,5-9.4%,<=-10%,False,-0.23174356549348107,True,-0.054651162790697705,-0.03860465116279077,-0.09572093023255823,,-0.013541059988351756,0.0032032615026207356,-0.05639681615220349,,223.0,223.0,223.0,226.45,,207.5,207.5,215.52,224.37,
down,0.012048192771084376,1-2%,<=-10%,False,-0.34312577162936464,True,0.01639024390243904,0.025463414634146364,0.07912195121951227,,0.058847443845919445,0.06829962394552291,0.12419961378188837,,223.0,223.0,225.3,226.45,,204.9,212.0,215.52,224.37,
down,0.019033674963396807,1-2%,<=-10%,False,-0.23200899550224885,True,0.029452736318407835,0.11626865671641795,,,0.08939665157418131,0.1812677687690849,,,216.1,217.47,225.3,,,212.0,215.52,224.37,,
down,0.013530135301353052,1-2%,<=-10%,False,-0.19727488151658767,True,0.07446384039900256,-0.0024937655860348684,,,0.01617924528301895,-0.05660377358490565,,,217.47,217.47,226.45,,,215.52,215.52,224.37,,
down,0.038679245283018804,3-5%,<=-10%,False,-0.14222132308314794,True,0.0315014720314033,-0.023012757605495593,,,0.008926857362257623,-0.04439431752735645,,,217.47,225.3,226.45,,,215.52,215.52,224.37,,
down,0.01628648753141304,1-2%,<=-10%,False,-0.18145496261719218,True,0.07098992876443133,-0.04485384426430861,,,0.05466860183841327,-0.059409772617319834,,,225.3,226.45,226.45,,,215.43,224.37,224.37,,
down,0.04582568807339449,3-5%,-10~0,False,-0.007285974499089187,True,-0.03370030287005432,,,,0.004999999999999893,,,,204.18,204.18,,,,200.55,201.0,,,
down,0.012250430068289742,1-2%,<=-10%,False,-0.15660584743899753,True,,,,,,,,,221.96,,,,,221.22,,,,
down,0.019030829038965802,1-2%,>+10%,False,0.12419961378188837,True,,,,,,,,,,,,,,,,,,
down,0.010152284263959421,1-2%,-10~0,False,-0.016638935108153063,True,-0.0034188034188032956,-0.03247863247863236,-0.029059829059829068,-0.01025641025641022,-0.013536379018612488,-0.04230118443316411,-0.03891708967851104,-0.020304568527918843,5.96,5.96,5.96,5.96,5.96,5.85,5.85,5.86,5.86,5.86
down,0.011194029850746356,1-2%,0~+10%,False,0.050980392156862786,True,0.04716981132075482,0.007547169811320753,-0.016981132075471694,-0.06603773584905659,0.02777777777777768,-0.011111111111111183,-0.03518518518518521,-0.08333333333333337,5.49,5.57,5.57,5.57,5.57,5.41,5.55,5.55,5.55,5.55
down,0.0113378684807256,1-2%,-10~0,False,-0.008988764044943864,True,0.002293577981651307,0.01834862385321112,0.08256880733944949,0.013761467889908063,0.011574074074073959,0.0277777777777779,0.09259259259259256,0.02314814814814814,4.42,4.42,4.45,4.82,4.82,4.39,4.39,4.44,4.73,4.75
down,0.01684210526315788,1-2%,0~+10%,False,0.08200455580865618,True,-0.008565310492505307,-0.02355460385438979,-0.05353319057815842,-0.05567451820128477,-0.004301075268817289,-0.01935483870967758,-0.04946236559139794,-0.05161290322580647,4.79,4.79,4.79,4.79,4.79,4.72,4.72,4.72,4.72,4.72
down,0.010309278350515427,1-2%,0~+10%,False,0.07300884955752207,True,-0.012499999999999956,0.002083333333333215,0.006250000000000089,0.1312500000000001,-0.02268041237113394,-0.008247422680412342,-0.00412371134020606,0.1195876288659794,4.85,4.85,4.87,4.87,5.63,4.79,4.79,4.84,4.84,5.56
down,0.01341281669150518,1-2%,>+10%,False,0.19395017793594294,True,-0.06042296072507558,-0.13141993957703924,-0.12386706948640491,-0.11329305135951662,-0.00797448165869219,-0.08293460925039864,-0.07496012759170645,-0.0637958532695374,6.61,6.61,6.61,6.61,6.61,6.52,6.52,6.52,6.52,6.52
down,0.01483050847457612,1-2%,0~+10%,False,0.07762557077625565,True,-0.032258064516129115,-0.006451612903225823,0.13333333333333308,0.19999999999999996,-0.02386117136659438,0.002169197396963085,0.14316702819956606,0.21041214750542303,4.75,4.75,4.75,5.35,6.28,4.64,4.64,4.64,5.27,6.07
down,0.0193965517241379,1-2%,0~+10%,False,0.05454545454545445,True,0.013186813186813362,0.013186813186813362,0.23076923076923084,0.27472527472527464,0.017660044150110465,0.017660044150110465,0.23620309050772614,0.2803532008830021,4.66,4.66,4.7,5.8,6.28,4.52,4.61,4.65,5.6,6.07
down,0.011494252873563204,1-2%,0~+10%,False,0.02594339622641506,True,0.07441860465116279,0.10232558139534897,0.20465116279069773,0.33488372093023266,0.026666666666666616,0.053333333333333455,0.15111111111111097,0.27555555555555555,4.63,4.7,5.04,5.8,6.28,4.62,4.62,4.82,5.6,6.07
down,0.011627906976744096,1-2%,0~+10%,False,0.016891891891891886,True,-0.043697478991596594,-0.01176470588235301,-0.043697478991596594,-0.03361344537815125,-0.02568493150684925,0.006849315068493178,-0.02568493150684925,-0.015410958904109595,5.9,5.9,5.9,6.07,6.5,5.88,5.88,5.88,5.97,6.45
down,0.013937282229965153,1-2%,-10~0,False,0.0,True,0.012367491166077826,0.06713780918727918,0.09540636042402828,-0.1307420494699647,0.025044722719141488,0.0805008944543828,0.10912343470483021,-0.11985688729874777,5.83,5.88,6.06,6.5,6.5,5.76,5.84,6.04,6.45,6.45
down,0.010183299389001976,1-2%,<=-10%,False,-0.15198618307426592,True,0.07407407407407396,0.33333333333333326,0.30041152263374493,0.3292181069958846,0.10828025477707004,0.3757961783439492,0.3418259023354566,0.3715498938428874,4.89,5.29,7.55,7.55,7.55,4.85,5.22,7.13,7.13,7.13
down,0.036465638148667545,3-5%,>+10%,False,0.37115384615384617,True,-0.07714701601164486,-0.08005822416302766,-0.02183406113537123,-0.12372634643377012,-0.021604938271605034,-0.024691358024691357,0.03703703703703698,-0.07098765432098775,7.12,7.12,7.12,7.12,7.12,6.67,6.67,6.67,6.72,6.99
down,0.02872531418312385,2-3%,-10~0,False,-0.04130808950086051,True,-0.01663585951940849,-0.012939001848428888,-0.0406654343807763,-0.0369685767097967,0.06827309236947787,0.07228915662650581,0.04216867469879526,0.0461847389558232,5.49,5.49,5.49,5.49,5.49,5.44,5.44,5.44,5.44,5.44
down,0.018248175182481896,1-2%,0~+10%,False,0.03201506591337111,True,-0.016728624535315983,0.020446096654275214,0.02230483271375472,0.03159851301115246,-0.031135531135531136,0.005494505494505475,0.0073260073260073,0.016483516483516425,5.55,5.55,5.55,5.55,5.58,5.47,5.47,5.49,5.5,5.57
down,0.011884550084889534,1-2%,0~+10%,False,0.05555555555555558,True,-0.03608247422680411,-0.07216494845360821,-0.0756013745704468,-0.14432989690721643,-0.02604166666666663,-0.06249999999999989,-0.06597222222222221,-0.13541666666666652,5.82,5.82,5.83,5.83,5.83,5.65,5.73,5.73,5.73,5.73
down,0.01592920353982319,1-2%,0~+10%,False,0.018018018018018056,True,0.0,-0.028776978417266008,-0.03597122302158262,-0.09172661870503596,0.035381750465549144,0.005586592178770999,-0.0018621973929235924,-0.059590316573556845,5.78,5.78,5.83,5.83,5.83,5.73,5.73,5.73,5.73,5.73
down,0.012170959524483438,1-2%,,False,,True,-0.09449856733524364,-0.16378223495702016,-0.2516905444126074,-0.31810888252149006,-0.0919487385782426,-0.16142750416642726,-0.24958335727831726,-0.31618872478593185,175.25,175.25,175.25,175.25,175.25,172.2,172.2,172.2,172.2,172.2
down,0.014836795252225476,1-2%,,False,,True,-0.05397590361445792,-0.18855421686746998,-0.2240963855421686,-0.31867469879518073,-0.06922712185870084,-0.2016358463726885,-0.23660502607871026,-0.32965860597439545,174.79,174.79,174.79,174.79,174.79,172.2,172.2,172.2,172.2,172.2
down,0.021207177814029365,2-3%,,False,,True,-0.09925925925925938,-0.1308641975308641,-0.25117283950617286,-0.2666666666666667,-0.07651414467438777,-0.10891715714195294,-0.23226378077336873,-0.24814885133852282,162.0,162.0,162.0,162.0,162.0,157.04,157.04,157.04,157.04,157.04
down,0.010094431781178859,1-2%,,False,,True,-0.11381578947368431,-0.0730263157894736,-0.25868421052631574,-0.2835526315789473,-0.14225674987264392,-0.10277636271013746,-0.2824758023433519,-0.30654610290371875,157.79,157.79,157.79,157.79,157.79,154.21,154.21,154.21,154.21,154.21
down,0.013336962438758926,1-2%,-10~0,False,-0.05794871794871792,True,-0.02896551724137919,-0.09944827586206884,-0.22875862068965513,-0.24510344827586206,-0.0350877192982455,-0.10512609649122795,-0.23362116228070173,-0.24986293859649122,147.47,147.47,147.47,147.47,147.47,138.12,140.8,140.9,140.9,140.9
down,0.02358707305866148,2-3%,<=-10%,False,-0.24958335727831726,True,-0.050745098039215675,-0.16596078431372552,-0.1901176470588235,0.03160784313725484,-0.02981963927855713,-0.1475751503006012,-0.17226452905811618,0.054348697394789536,133.25,133.25,133.25,133.25,134.45,128.8,128.8,128.8,128.8,131.53
down,0.027759165310615508,2-3%,<=-10%,False,-0.2580255681818182,True,0.016638771290735654,0.17042433789504785,0.20409569754848889,0.582750812247711,-0.013376648194152407,0.13586852665774884,0.16854576724632153,0.5360214026371106,110.57,110.57,120.83,126.88,163.8,105.99,105.99,118.88,124.55,160.76
down,0.013114444758939525,1-2%,<=-10%,False,-0.22927574171029674,True,0.027820267686424538,0.1646271510516253,0.13260038240917793,0.5695984703632888,0.06762661370407153,0.20973187686196604,0.17646474677259172,0.63038728897716,106.5,108.35,126.88,126.88,171.39,104.0,107.51,124.55,124.55,164.18
down,0.02075471698113207,2-3%,<=-10%,False,-0.26763636363636356,True,0.16519622756312757,0.20677416083561506,0.20667275124226747,0.6022715748909846,0.1640158038699222,0.20555161584439263,0.20545030898591832,0.6006483638942357,106.5,119.0,126.88,126.88,171.39,104.0,114.9,124.55,124.55,164.18
down,0.0252393385552655,2-3%,-10~0,False,-0.05283983183579255,True,0.03973214285714288,0.09196428571428572,0.04044642857142855,0.3526785714285714,-0.020440780619111698,0.0287685060565277,-0.01976783310901742,0.27439434724091516,126.88,126.88,126.88,126.88,171.39,124.55,124.55,124.55,124.55,165.92
down,0.010036130068245663,1-2%,>+10%,False,0.18675559790376361,True,-0.03665855636658555,-0.039172749391727435,-0.1274128142741281,0.33852392538523923,-0.024954851420127988,-0.027499589558364734,-0.11681168937777042,0.35478574946642594,123.9,123.9,123.9,123.9,171.39,119.0,119.0,122.3,122.3,165.92
down,0.017906084414397894,1-2%,-10~0,False,-0.08016806722689085,True,0.12027906976744185,0.22353488372093033,0.28,0.7041860465116279,0.06792586680854851,0.16635630043451277,0.22018267269663916,0.6245455351600602,125.35,125.35,134.45,147.99,234.97,122.37,122.37,131.53,139.76,229.89
down,0.011359894632861467,1-2%,0~+10%,False,0.03158967391304346,True,0.09517069109075771,0.10915903413821826,0.3385512073272272,0.44004995836802663,0.09216972515154032,0.10611973760690852,0.33488333471726306,0.4361039608071078,123.86,134.45,141.88,163.8,234.97,123.1,131.53,138.61,160.76,229.89
down,0.016590346070114892,1-2%,>+10%,False,0.14313910580966271,True,-0.01389312977099233,0.2335877862595419,0.24198473282442734,0.21587786259541986,-0.05769932161353852,0.17878765774308847,0.186811583631191,0.16186446859727188,147.99,147.99,163.8,171.39,234.97,139.76,139.76,161.6,165.92,229.89
down,0.01321720063345122,1-2%,>+10%,False,0.33371242891957764,True,-0.018640824640454134,0.09554965742855392,0.17893957163138086,-0.014320103697302633,0.006265822784810249,0.12335443037974692,0.2088607594936709,0.010696202531645493,169.19,171.36,180.58,194.3,234.97,165.7,165.92,177.49,191.0,229.89
down,0.017598842815814808,1-2%,>+10%,False,0.20642768850432613,True,0.08889570552147252,0.020858895705521574,0.380674846625767,-0.030122699386503027,0.11635951946663314,0.046606704824202705,0.41549783005220453,-0.005660733379457827,171.33,180.58,181.57,230.85,234.97,162.7,177.49,178.04,225.05,229.89
down,0.021322095729291224,2-3%,>+10%,False,0.14703123872736445,True,0.1442159383033419,0.005784061696658238,0.47744215938303336,0.020565552699228995,0.17518151815181504,0.03300330033003296,0.5174257425742574,0.0481848184818483,171.33,180.8,181.57,234.97,234.97,165.04,178.04,178.04,229.89,229.89
down,0.028353393721305298,2-3%,>+10%,False,0.15326273611906127,True,0.07272843368878101,0.0535725688014812,0.24513121767447799,-0.015516250558712752,0.017935046049442516,-0.0002423654871546166,0.18153174987881737,-0.06580222976248173,181.57,181.57,181.57,234.97,234.97,178.04,178.04,178.04,229.89,229.89
down,0.01087385204800273,1-2%,>+10%,False,0.3262347754614061,True,-0.10856687172476642,0.12235133287764866,0.04351788562314862,-0.17868534973798134,-0.1209840485284206,0.10671759155246008,0.028982251179510143,-0.190125814423725,181.57,181.57,208.0,234.97,234.97,175.98,175.98,197.04,229.89,229.89
down,0.01108080463689054,1-2%,>+10%,False,0.36228518346493255,True,-0.12009423662586916,0.1547434350399357,0.03746480491869231,-0.16560363155777735,-0.08851190476190474,0.19619047619047625,0.07470238095238102,-0.1356547619047619,171.98,171.98,230.85,234.97,234.97,168.0,168.0,212.9,229.89,229.89
down,0.016249999999999987,1-2%,>+10%,False,0.2732095490716182,True,0.15568463726024073,0.3617111393477339,0.12537060567556124,-0.08948992557632973,0.14783653846153832,0.3524639423076923,0.11772836538461551,-0.09567307692307703,171.98,194.3,230.85,234.97,234.97,156.5,191.0,225.05,229.89,229.89
down,0.025559105431309903,2-3%,-10~0,False,-0.02649912913660113,True,0.3960655737704919,0.40196721311475425,0.14413114754098344,-0.017377049180327897,0.3753229974160206,0.3811369509043927,0.12713178294573635,-0.03197674418604657,194.3,215.0,234.97,234.97,234.97,191.0,212.9,229.89,229.89,229.89
down,0.023015500234852104,2-3%,>+10%,False,0.28485214242607126,True,-0.0977403846153847,-0.13197115384615377,-0.125,-0.3102403846153846,-0.06613256369426757,-0.1015625,-0.09434713375796178,-0.2860768312101911,234.97,234.97,234.97,234.97,234.97,229.89,229.89,229.89,229.89,229.89
down,0.029657643312101967,2-3%,>+10%,False,0.24133671011180446,True,0.0,-0.06512820512820505,-0.08456410256410263,-0.198974358974359,-0.0033222591362126463,-0.06823409148990545,-0.08760541783797604,-0.20163557372859708,234.97,234.97,234.97,234.97,234.97,229.89,229.89,229.89,229.89,229.89
down,0.022483892468340372,2-3%,>+10%,False,0.41549783005220453,True,-0.16723487431246886,-0.21382790126823958,-0.2121914632483295,-0.2872403291058684,-0.2030971334116316,-0.24768367480099174,-0.24611770846926784,-0.3179346644047152,229.0,229.0,229.0,229.0,229.0,213.8,213.8,213.8,213.8,213.8
down,0.016921136195571784,1-2%,>+10%,False,0.5174257425742574,True,-0.1924778761061947,-0.2279646017699115,-0.2952212389380531,-0.30464601769911503,-0.146398503274088,-0.18391019644527606,-0.2550046772684752,-0.26496725912067354,209.5,209.5,209.5,209.5,209.5,195.0,195.0,195.0,195.0,195.0
