dir,gap_abs,band,pos_band,breakout,mom20,tradeable_up,ret_open5,ret_open10,ret_open20,ret_open60,ret_close5,ret_close10,ret_close20,ret_close60,fmin3,fmin5,fmin10,fmin20,fmin60,fclose_min3,fclose_min5,fclose_min10,fclose_min20,fclose_min60
up,0.011597938144329856,1-2%,>+10%,False,0.2134480062548867,True,-0.03136942675159238,-0.12133757961783431,-0.10302547770700632,-0.08105095541401264,-0.012660282421684821,-0.10436617432235029,-0.0857003733160201,-0.06330141210842388,58.69,58.69,53.5,53.5,49.45,59.41,59.41,54.33,54.33,51.41
up,0.017560975609756113,1-2%,0~+10%,False,0.02619723010178543,True,-0.09284116331096193,-0.0883668903803132,-0.14173857462448058,-0.12671780121444554,-0.020024167098221968,-0.01519074745382365,-0.07284653892629034,-0.05662005869152431,53.5,53.5,53.5,51.0,49.45,54.33,54.33,54.33,52.09,51.41
up,0.01935038009675183,1-2%,-10~0,False,-0.039336099585062234,True,-0.034237288135593236,-0.03508474576271192,-0.08508474576271197,-0.11101694915254234,-0.019951840385276975,-0.020811833505332,-0.07155142758857935,-0.09786721706226342,56.2,56.2,55.72,49.45,49.45,56.8,56.8,56.33,51.73,51.41
up,0.019389518141677886,1-2%,<=-10%,False,-0.15300813008130076,True,-0.004708097928436961,0.009416195856873921,-0.023163841807909646,-0.09661016949152545,-0.016011915844349245,-0.0020480357475329836,-0.03425805250418923,-0.10687022900763365,49.45,49.45,49.45,49.45,46.71,51.73,51.73,51.73,51.73,47.49
up,0.0212021007586074,2-3%,-10~0,False,-0.006185965590566389,True,0.12380952380952381,0.14380952380952383,0.10476190476190483,-0.06190476190476191,0.1343972313016728,0.1545856566044992,0.11517015958469523,-0.053066717938857866,51.85,51.85,51.85,51.85,45.27,54.02,54.02,54.02,54.02,46.17
up,0.03276353276353272,3-5%,0~+10%,False,0.06263008514664126,True,0.00017241379310339866,-0.020517241379310325,-0.09499999999999997,-0.13844827586206898,0.01327510917030561,-0.007685589519650593,-0.08314410480349343,-0.12716157205240175,57.26,57.06,55.61,52.0,45.27,58.3,57.3,56.04,52.49,46.17
up,0.010824313072439695,1-2%,>+10%,False,0.13795717263596718,True,-0.06820428336079076,-0.05733113673805612,-0.14497528830313022,-0.13360790774299836,-0.01992722231848898,-0.008490729509617045,-0.10067579275688787,-0.0887194593657944,55.61,55.61,54.5,51.66,45.27,56.04,56.04,54.65,51.9,46.17
up,0.01130416579443172,1-2%,-10~0,False,-0.004169272461955309,True,0.034361415855930444,0.09066445870420203,0.029807493272614227,-0.11840198716621819,0.0497899159663866,0.10693277310924354,0.04516806722689082,-0.1052521008403361,47.6,47.6,47.6,47.6,41.73,49.25,49.25,49.25,49.19,42.34
up,0.015631262525050094,1-2%,0~+10%,False,0.08078839072991117,True,0.039857932123125606,-0.0047355958958169575,-0.03117600631412787,-0.2352012628255723,0.05653568564554923,0.011226944667201089,-0.015637530072173278,-0.22293504410585407,49.31,49.31,49.31,48.03,38.71,49.97,49.97,49.97,48.51,38.76
up,0.015437048917401608,1-2%,0~+10%,False,0.039166666666666794,True,0.04027640671273436,0.008094768015794784,-0.03534057255676204,-0.2527147087857847,0.05443265959575738,0.021813087852711632,-0.022213327996798093,-0.2425455273163898,49.67,49.67,49.67,48.03,36.01,50.71,50.71,50.44,48.51,37.85
up,0.02298628549352899,2-3%,0~+10%,False,0.058042100960556064,True,-0.047583081570997,-0.07118580060422963,-0.09422205438066467,-0.22375377643504535,-0.04288425047438338,-0.06660341555977234,-0.08975332068311204,-0.2199240986717268,52.01,50.4,49.09,47.21,36.01,52.59,50.44,49.19,47.32,37.57
up,0.012658227848101111,1-2%,<=-10%,False,-0.1147106764466177,True,-0.01295454545454544,0.0072727272727273196,-0.1034090909090909,-0.18113636363636365,-0.012281100750511698,0.007959972708664997,-0.10279736183761645,-0.1805776665908574,43.81,42.88,42.88,39.27,35.15,44.96,43.43,43.32,39.45,35.7
up,0.017173051519154603,1-2%,<=-10%,False,-0.16372072470172327,True,0.10935064935064931,0.06779220779220774,0.03662337662337656,0.09922077922077932,0.13681128560021305,0.09422411498536065,0.0622837370242213,0.12643066276284265,36.76,36.76,36.76,36.76,35.15,40.54,40.54,40.54,39.91,35.7
up,0.010269882971100985,1-2%,0~+10%,False,0.03280710409472132,True,-0.08747044917257674,-0.15602836879432613,-0.12151300236406626,0.026241134751773032,-0.08530805687203791,-0.15402843601895733,-0.1194312796208532,0.02867298578199029,39.17,38.32,35.15,35.15,35.15,39.54,38.6,35.7,35.7,35.7
up,0.010695187165775444,1-2%,-10~0,False,-0.09024568231573826,True,-0.04973544973544963,-0.021693121693121653,-0.021428571428571352,0.14788359788359795,-0.011285439031103683,0.017891549683457075,0.018166804293971994,0.19432975502339667,35.15,35.15,35.15,35.15,35.15,35.7,35.7,35.7,35.7,35.7
up,0.029691876750700175,2-3%,<=-10%,False,-0.11149825783972123,True,-0.0002720348204570122,0.014417845484222092,0.0359085963003265,0.18117519042437435,-0.019477054429028695,-0.005069370330843093,0.016008537886873064,0.15848452508004285,35.68,35.6,35.6,35.6,35.6,35.92,35.92,35.92,35.92,35.92
up,0.012709572742022779,1-2%,<=-10%,False,-0.11805389935606969,True,0.004005340453938633,-0.008010680907877266,0.16688918558077437,0.10707610146862478,0.015392924655684537,0.003240615716986195,0.18012422360248448,0.11963273021874166,36.42,36.42,36.0,36.0,36.0,37.05,37.05,36.27,36.27,36.27
up,0.013574660633484115,1-2%,>+10%,True,0.182766925341183,True,-0.016741071428571397,-0.05267857142857146,-0.03147321428571426,-0.1674107142857143,-0.058156938208253295,-0.09258071413299129,-0.07226854821466755,-0.20248022236476382,43.65,42.97,42.26,41.71,37.12,43.81,43.56,42.44,41.76,37.3
up,0.010215664018161208,1-2%,>+10%,False,0.12229299363057322,True,-0.03865168539325836,-0.004719101123595526,-0.07415730337078641,-0.19483146067415735,-0.04080717488789243,-0.006950672645740008,-0.07623318385650224,-0.19663677130044854,43.4,42.26,41.71,40.26,35.62,43.73,42.44,41.76,41.2,35.67
up,0.011423550087873435,1-2%,<=-10%,False,-0.20102972150713772,True,0.0055024616275700655,-0.024905878945844173,0.09035621198957422,0.1285838401390096,-0.004872456291200922,-0.03496703926626532,0.07910576096302657,0.1169389509888219,34.38,34.32,33.44,33.21,33.21,34.52,34.52,33.67,33.67,33.67
up,0.024698449167145364,2-3%,<=-10%,False,-0.10257731958762883,True,-0.05633408071748869,0.02438340807174888,0.056614349775784945,0.12415919282511201,-0.030241935483870885,0.05270737327188946,0.08582949308755783,0.155241935483871,33.44,33.44,33.21,33.21,33.21,33.93,33.67,33.67,33.67,33.67
up,0.010020630710285916,1-2%,-10~0,False,-0.09059233449477355,True,0.030055442077618677,0.06040268456375841,0.10183834257367952,0.16019842427779385,0.034583821805392656,0.06506447831184081,0.10668229777256744,0.16529894490035169,33.46,33.21,33.21,33.21,33.21,33.67,33.67,33.67,33.67,33.67
up,0.025020621391256714,2-3%,0~+10%,False,0.06531927357937883,True,0.011266094420600892,0.02816523605150212,0.08449570815450635,0.07510729613733891,0.0013280212483401943,0.018061088977423534,0.07383798140770259,0.06454183266932279,37.5,37.5,37.15,37.01,37.01,37.88,37.7,37.38,37.38,37.27
up,0.019623233908948157,1-2%,0~+10%,False,0.04569083447332423,True,-0.005645368231973258,-0.03592507056710281,-0.014626635873749017,0.06594816525532465,-0.023929471032745675,-0.05365239294710333,-0.032745591939546737,0.04634760705289653,38.95,38.71,37.5,37.12,37.12,39.46,38.75,37.57,37.27,37.27
up,0.011537429568017066,1-2%,-10~0,False,-0.019210526315789345,True,0.01803713527851447,0.03023872679045092,0.0618037135278513,0.051193633952254736,0.019118428040361346,0.03133297928836987,0.06293149229952211,0.052310143388210495,37.36,37.36,37.12,37.12,37.12,37.76,37.76,37.76,37.76,37.76
up,0.010991756182862744,1-2%,0~+10%,False,0.06293149229952211,True,-0.017296763034346352,-0.00963676797627877,0.03657029898690389,-0.012107734124042535,0.006580612503163996,0.014426727410782103,0.06175651733738308,0.011895722601872993,39.57,39.57,39.57,38.7,38.55,39.93,39.77,39.77,38.78,38.78
up,0.027079775555013397,2-3%,0~+10%,False,0.06744791666666683,True,-0.04703087885985757,-0.050118764845605734,-0.00973871733966758,-0.00047505938242287105,-0.02146341463414636,-0.024634146341463325,0.016829268292682942,0.02634146341463417,39.67,39.67,39.4,38.7,38.55,39.77,39.77,39.77,38.78,38.78
up,0.016761217122228,1-2%,-10~0,False,-0.022927689594356204,True,0.06391072787217866,0.05376616789246769,0.002282525995435103,0.10068475779863051,0.0021500238891543066,-0.007405637840420476,-0.055900621118012306,0.03678929765886285,41.38,41.38,41.38,38.84,38.55,43.12,41.95,41.55,38.92,38.88
up,0.013103802672147946,1-2%,-10~0,False,-0.026756689172293124,True,0.005072279989855488,-0.01394876997210237,0.06898300786203393,0.0065939639868120015,-0.018087215064420126,-0.036669970267591556,0.04435084241823595,-0.016600594648166545,39.15,39.15,38.55,38.55,38.55,39.48,39.48,38.88,38.88,38.88
up,0.014001473839351464,1-2%,0~+10%,False,0.01571856287425155,True,0.014050387596899139,-0.03149224806201556,0.07194767441860472,-0.11482558139534893,0.023972602739726012,-0.022015655577299564,0.08243639921722101,-0.10616438356164393,39.95,39.95,39.39,39.39,34.87,40.01,40.01,39.8,39.8,35.15
up,0.01115448968209698,1-2%,-10~0,False,-0.08822781591660311,True,-0.000827357970215159,-0.008273579702151035,0.14175399889685614,0.01158301158301156,0.00027609055770283497,-0.007178354500276041,0.14301490889011603,0.012700165654334628,35.97,35.95,35.88,35.88,35.88,36.05,36.05,35.96,35.96,35.96
up,0.03948832035595107,3-5%,0~+10%,False,0.00418877408545093,True,0.054574638844301804,0.18245050829320486,0.11824505082932024,0.0013376136971641195,0.04147952443857328,0.1677675033025099,0.10435931307793922,-0.011096433289299878,36.9,36.9,36.9,36.9,36.18,37.15,37.15,37.15,37.15,36.66
up,0.014737859386325214,1-2%,>+10%,False,0.15614525139664814,True,-0.0195238095238095,-0.027857142857142914,-0.06595238095238098,-0.07190476190476203,-0.006034274680183471,-0.014482259232440287,-0.05310161718561435,-0.05913589186579782,40.14,40.14,38.38,38.38,36.18,41.4,41.18,39.57,39.0,36.49
up,0.1001158748551565,>=9.4%,0~+10%,False,0.08010012515644549,False,-0.17063408468506425,-0.18053507478407416,-0.21845376026964392,-0.16810617231935954,-0.08142790480634632,-0.09239384041063936,-0.13439104059729345,-0.07862809146056926,39.0,38.75,37.5,36.93,36.18,39.0,39.0,37.7,36.95,36.49
up,0.022913256955810146,2-3%,-10~0,False,-0.04531250000000009,True,-0.018933333333333358,-0.012266666666666648,0.035466666666666535,-0.028266666666666773,-0.015520470966015498,-0.00883061279100883,0.03906877174203904,-0.024886272411024923,36.55,36.55,36.18,36.18,36.11,36.79,36.79,36.79,36.49,36.38
up,0.041734860883797076,3-5%,-10~0,False,-0.02135611318740005,True,0.02670856245090336,0.11940298507462699,0.06572401152134089,-0.137208693375229,0.005900461775269372,0.09671626475115458,0.04412519240636237,-0.1546947152385838,38.25,38.25,38.25,38.25,31.13,38.64,38.64,38.64,38.64,31.62
up,0.014587212911235214,1-2%,<=-10%,False,-0.12777476989713044,True,-0.011318446007953398,-0.004282655246252709,0.06760477210156024,0.05475680636280211,-0.03349282296650713,-0.026614832535885147,0.043660287081339844,0.031100478468899517,32.92,32.17,29.51,29.51,29.51,33.76,32.32,30.78,30.78,30.22
up,0.03932411674347169,3-5%,-10~0,False,-0.039823008849557584,True,0.02276086313922554,0.03458468814661542,-0.0032515518770321883,-0.008867868755542352,0.0017371163867980766,0.013317892298783995,-0.023740590619571567,-0.029241459177764884,32.71,32.71,32.71,32.71,29.93,33.63,33.63,33.63,33.63,30.22
up,0.011565836298932375,1-2%,-10~0,False,-0.023740590619571567,True,-0.038698328935795945,-0.043975373790677175,-0.0882439167399589,-0.04749340369393129,-0.06394518983728237,-0.06908364259206401,-0.11218955181273194,-0.07250927776191829,34.27,32.71,31.81,29.93,29.93,34.41,32.79,31.93,30.22,30.22
up,0.03827440804411286,3-5%,-10~0,False,-0.05776283618581912,True,0.03498906591690121,0.030303030303030276,-0.00781005935645096,-0.11777569509528274,-0.02300206428782048,-0.027425538189324694,-0.06340312592155695,-0.16720731347685047,33.27,33.09,32.81,31.55,26.33,33.34,33.13,32.98,31.76,26.7
up,0.020053081686818297,2-3%,0~+10%,False,0.06201064829314107,True,-0.027464585140213993,-0.04365423532812962,-0.08383925990170571,-0.17172593235039046,-0.024361948955916368,-0.040603248259860725,-0.08091647331786533,-0.16908352668213456,33.27,33.09,32.81,31.22,26.33,33.34,33.13,32.98,31.69,26.7
up,0.019796040791841607,1-2%,0~+10%,False,0.035082272586153485,True,0.004705882352941115,-0.012058823529411677,-0.07205882352941173,-0.16441176470588237,0.012448132780082721,-0.00444576170717248,-0.06490812092471843,-0.15797273266152934,33.09,33.09,32.81,31.22,26.33,33.13,33.13,32.98,31.52,26.7
up,0.019513991163475852,1-2%,<=-10%,False,-0.12864934231632985,True,0.022029613578909313,0.019862766341639526,0.055254604550379005,0.32936078006500535,0.02166064981949467,0.01949458483754518,0.05487364620938617,0.3288808664259928,27.28,27.28,27.28,27.28,26.8,27.47,27.47,27.47,27.47,27.08
up,0.013185287994448291,1-2%,-10~0,False,-0.097683155917345,True,-0.0284246575342465,0.005821917808219279,-0.03047945205479452,0.2424657534246577,-0.02273510161901482,0.011712022046159065,-0.024801929038925308,0.24974164657251108,27.71,27.71,27.71,27.68,26.8,27.82,27.82,27.82,27.82,27.08
up,0.010214504596527174,1-2%,>+10%,False,0.10000000000000009,True,-0.03336703741152691,-0.05729693292888449,-0.06740815638692277,0.32423323222109857,-0.024489795918367308,-0.04863945578231288,-0.05884353741496584,0.3363945578231293,29.03,27.68,27.68,26.8,26.8,29.05,28.2,27.97,27.08,27.08
up,0.010266940451745477,1-2%,0~+10%,False,0.05487364620938617,True,-0.041327913279132766,-0.07012195121951226,-0.03455284552845528,0.26964769647696474,-0.025817555938037917,-0.055077452667814164,-0.018932874354561147,0.2901893287435455,27.68,27.68,27.13,26.8,26.8,28.2,28.2,27.42,27.08,27.08
up,0.049838651846539905,3-5%,-10~0,False,-0.04551676933607107,True,-0.024590163934426257,0.04166666666666652,0.19979508196721318,0.264002732240437,0.00210526315789461,0.07017543859649122,0.23263157894736852,0.2985964912280701,27.8,27.8,27.8,27.8,27.8,28.53,28.43,28.43,28.43,28.43
up,0.013598326359832713,1-2%,0~+10%,False,0.045951859956236296,True,0.4609563123495011,0.2084623323013417,0.23151014791881663,0.21637426900584789,0.3924590163934425,0.1518032786885246,0.17377049180327853,0.15934426229508203,30.69,30.69,30.69,30.69,30.69,30.97,30.97,30.97,30.97,30.97
up,0.03245901639344262,3-5%,>+10%,True,0.11111111111111116,True,0.21371864083836134,0.09495077802476981,0.12353127977135614,0.12099079072721497,0.23409751372295773,0.1133354859541491,0.14239586696803364,0.1398127219890215,30.69,30.69,30.69,30.69,30.69,32.5,32.5,32.5,32.5,32.5
up,0.02861538461538471,2-3%,>+10%,True,0.20014771048744473,True,0.1962309303021239,0.08016751420879453,0.04367334729285077,0.05204905773257562,0.13931623931623927,0.02877492877492882,-0.005982905982905962,0.0019943019943020612,36.31,35.24,33.98,33.98,33.98,38.22,36.35,34.3,34.3,34.3
up,0.09544159544159547,>=9.4%,>+10%,True,0.29234167893961716,False,-0.04265279583875159,-0.06736020806241882,-0.0697009102730819,-0.08296488946684022,-0.046620046620046596,-0.07122507122507127,-0.07355607355607341,-0.08676508676508676,35.24,35.24,33.98,33.98,33.98,36.35,36.35,34.3,34.3,34.3
up,0.0999740999740999,>=9.4%,>+10%,True,0.41015339663988315,False,-0.17282787850247228,-0.13538968683776786,-0.12950317871438666,-0.20673416529314814,-0.17282787850247228,-0.13538968683776786,-0.12950317871438666,-0.20673416529314814,35.24,35.13,33.98,33.98,33.69,36.35,35.13,34.3,34.3,33.69
up,0.015058561070830923,1-2%,>+10%,False,0.26134365107281043,True,-0.016483516483516536,0.015659340659340604,-0.0060439560439560225,-0.1376373626373626,-0.025054466230936878,0.006808278867102446,-0.014705882352941124,-0.14515250544662306,35.69,35.69,34.83,34.83,30.31,36.0,35.8,34.89,34.89,30.64
up,0.018070755917536374,1-2%,0~+10%,False,0.08088033012379636,True,-0.06675000000000009,-0.133,-0.07025000000000003,-0.19625000000000004,-0.020467069010758343,-0.09000262398320646,-0.02414064549986883,-0.15638939910784577,37.09,37.09,34.6,34.0,30.31,37.48,37.33,34.68,34.49,30.64
up,0.04837837837837844,3-5%,-10~0,False,-0.03394255874673624,True,-0.08404227893787053,-0.08842485176591908,-0.1951533900489817,-0.06986336684712557,-0.039989192110240435,-0.044582545258038286,-0.15644420426911643,-0.02512834369089434,36.01,35.45,34.82,30.72,30.31,36.01,35.53,34.91,31.22,30.64
up,0.011757229107086209,1-2%,<=-10%,False,-0.10418445772843732,True,-0.020728643216080367,0.009736180904522662,0.04020100502512558,0.051193467336683396,-0.01516108654453574,0.015476942514213388,0.04611497157296274,0.05716993051168662,31.33,31.15,31.15,31.15,31.11,31.5,31.18,31.18,31.18,31.18
up,0.015555555555555545,1-2%,<=-10%,False,-0.10916289592760176,True,0.011566114410753503,0.03469834323226029,0.10253204126289472,0.027195998749609318,0.02405063291139231,0.04746835443037978,0.11613924050632907,0.03987341772151898,31.15,31.15,31.15,31.15,31.11,31.18,31.18,31.18,31.18,31.18
up,0.03625377643504524,3-5%,0~+10%,False,0.06636597938144329,True,-0.018075801749271037,0.007871720116618075,0.06209912536443163,-0.01574344023323615,0.006575014943215773,0.033173939031679645,0.08876270173341294,0.008965929468021328,32.28,32.28,32.28,32.28,31.11,32.57,32.57,32.57,32.57,31.61
up,0.012337867763366095,1-2%,<=-10%,False,-0.10300794551645864,True,0.04843749999999991,0.047812500000000036,0.04125000000000001,0.10906250000000006,0.047455510458944694,0.04683109584764278,0.04027474242897289,0.10802372775522939,31.46,31.46,31.46,31.46,31.46,32.68,32.68,32.68,32.68,32.68
up,0.019277845777233793,1-2%,-10~0,False,-0.07605315238903021,True,0.003002101471029528,-0.006304413089162408,0.0168117682377662,0.06634644250975685,0.002400240024002409,-0.006900690069006843,0.016201620162016095,0.06570657065706587,33.25,32.97,32.97,32.77,32.66,33.49,33.41,33.1,32.85,32.75
up,0.028177458033572966,2-3%,-10~0,False,-0.04055220017256267,True,0.0154518950437319,-0.014577259475218707,-0.0011661807580174433,0.05568513119533547,0.034452034452034264,0.0038610038610036312,0.017523017523017437,0.07543807543807546,33.31,33.31,33.31,32.66,32.66,33.32,33.32,33.32,32.75,32.75
up,0.018256772673733712,1-2%,0~+10%,False,0.001769911504424737,True,-0.0008675534991324785,-0.00954308849045682,0.026315789473684292,0.12608444187391554,0.003485332558814891,-0.005227998838222447,0.03078710426953246,0.1309904153354633,33.75,33.66,33.18,33.18,33.18,33.87,33.87,33.48,33.48,33.48
up,0.018936446173800414,1-2%,0~+10%,False,0.07411535246586776,True,-0.05804480651731159,-0.061608961303462384,-0.055498981670061065,-0.10412423625254585,-0.04982023626091414,-0.05341551104262965,-0.04725218284540311,-0.09630200308166414,36.5,36.5,36.37,35.23,34.71,37.04,37.0,36.6,35.59,34.89
up,0.010168584426010208,1-2%,0~+10%,False,0.001339764201500504,True,0.022251655629139222,-0.028874172185430536,-0.07019867549668868,-0.06807947019867555,0.03126670229823625,-0.02030999465526473,-0.061998931052912876,-0.0598610368786745,37.01,37.01,36.36,35.05,34.12,37.42,37.42,36.66,35.1,34.2
up,0.10002866150759537,>=9.4%,-10~0,False,-0.06761090326028862,False,-0.07087024491922889,-0.07425742574257432,-0.08728504429390316,-0.15242313705054722,-0.014372581536760687,-0.017965726920950775,-0.03178551686014364,-0.10088446655610828,35.38,35.37,34.95,34.85,32.01,35.53,35.53,35.0,34.9,32.39
up,0.010497066995986293,1-2%,-10~0,False,-0.06630152781781484,True,-0.01038802322028709,0.005499541704858002,0.04185762297586337,0.0821875954781548,-0.004303719643406145,0.011681524746387728,0.04826314171533963,0.08884106978173989,32.01,32.01,31.92,31.92,31.35,32.25,32.25,32.0,32.0,31.73
up,0.012658227848101111,1-2%,-10~0,False,-0.06414331118173933,True,-0.010365853658536484,0.034146341463414887,0.04359756097560985,0.14359756097560972,-0.006731946144430845,0.0379436964504285,0.047429620563035346,0.14779681762545893,31.92,31.92,31.92,31.92,31.35,32.0,32.0,32.0,32.0,31.73
up,0.012499999999999956,1-2%,-10~0,False,-0.06158357771261003,True,0.03240740740740744,0.05246913580246915,0.07191358024691352,0.11975308641975313,0.016408386508660167,0.03615922212093614,0.055302339714372595,0.10240048617441522,32.39,32.39,32.39,32.39,31.35,32.46,32.46,32.46,32.46,31.73
up,0.020926756352765086,2-3%,-10~0,False,-0.019349164467897917,True,0.0005856515373354743,0.002342606149341009,0.0067349926793558446,0.12269399707174244,0.007370283018867996,0.009139150943396013,0.013561320754716943,0.13030660377358494,33.68,33.68,33.63,33.37,31.35,33.85,33.85,33.74,33.56,31.73
up,0.01013110846245513,1-2%,0~+10%,False,0.003288490284006018,True,0.014749262536873253,0.01179941002949847,0.011209439528023779,0.03923303834808256,0.0005817335660267542,-0.002326934264107239,-0.002908667830133882,0.024723676556137164,33.65,33.65,33.32,31.35,31.35,33.68,33.68,33.42,31.73,31.73
up,0.014293567894447357,1-2%,>+10%,False,0.10142294883439296,True,-0.04146341463414638,-0.024661246612466048,-0.04471544715447151,,-0.05021482277121392,-0.03356605800214818,-0.05343716433942003,,35.7,35.13,34.75,34.55,,35.87,35.37,35.37,34.72,
up,0.017563423473655027,1-2%,>+10%,False,0.1105263157894738,True,-0.001369863013698569,0.004109589041095818,-0.04356164383561656,,-0.016194331983805488,-0.010796221322537103,-0.057759784075573584,,34.75,34.75,34.75,34.55,,35.37,35.37,35.37,34.72,
up,0.010162601626016121,1-2%,>+10%,False,0.1131221719457014,True,0.014084507042253502,0.00201207243460777,0.00201207243460777,0.04627766599597605,-0.0117647058823529,-0.023529411764705688,-0.023529411764705688,0.019607843137255054,4.98,4.98,4.95,4.82,4.82,5.01,5.01,4.98,4.83,4.83
up,0.012422360248447228,1-2%,-10~0,False,-0.006172839506172867,True,0.04089979550102263,0.030674846625766916,0.030674846625766916,0.11451942740286314,0.03877551020408143,0.02857142857142847,0.02857142857142847,0.11224489795918369,4.84,4.84,4.84,4.84,4.84,4.93,4.93,4.93,4.93,4.87
up,0.011764705882353121,1-2%,0~+10%,False,0.0323886639676112,True,0.0620155038759691,0.056201550387597,0.10852713178294571,0.2112403100775193,0.0661478599221792,0.060311284046692615,0.11284046692607008,0.21595330739299623,5.1,5.1,5.1,5.1,5.1,5.26,5.26,5.26,5.26,5.26
up,0.0185185185185186,1-2%,>+10%,True,0.37205081669691475,True,-0.09610389610389614,-0.12337662337662336,-0.1350649350649351,-0.23766233766233769,-0.12232030264817151,-0.14880201765447665,-0.16015132408575028,-0.2597730138713745,7.09,6.74,6.71,6.38,5.54,7.15,6.96,6.75,6.45,5.58
up,0.010028653295128809,1-2%,>+10%,False,0.19112627986348119,True,-0.07234042553191489,-0.0652482269503546,-0.12482269503546095,-0.21985815602836878,-0.074964639321075,-0.0678925035360679,-0.12729844413012736,-0.22206506364922207,6.71,6.43,6.38,6.04,5.47,6.75,6.49,6.45,6.14,5.5
up,0.01672240802675584,1-2%,-10~0,False,-0.0728682170542635,True,-0.03289473684210531,0.0,-0.011513157894736836,-0.044407894736842146,-0.016722408026755953,0.01672240802675584,0.0050167224080266415,-0.028428093645485042,5.85,5.84,5.84,5.54,5.43,5.86,5.86,5.86,5.58,5.46
up,0.014059753954305698,1-2%,-10~0,False,-0.04047217537942649,True,0.045060658578856216,-0.0034662045060658286,-0.03986135181975725,-0.03466204506065851,0.02376910016977929,-0.02376910016977929,-0.05942275042444811,-0.05432937181663822,5.73,5.73,5.73,5.47,5.43,5.78,5.78,5.75,5.48,5.46
up,0.05263157894736836,5-9.4%,-10~0,False,-0.09075907590759069,True,-0.022413793103448265,-0.037931034482758585,0.0017241379310344307,-0.0672413793103448,0.012499999999999956,-0.0035714285714284477,0.03750000000000009,-0.03392857142857131,5.43,5.43,5.43,5.43,5.29,5.46,5.46,5.46,5.46,5.33
up,0.014234875444839812,1-2%,0~+10%,False,0.005366726296959001,True,0.0052631578947368585,-0.01403508771929829,-0.04561403508771922,-0.0052631578947368585,-0.00865051903114189,-0.02768166089965396,-0.05882352941176472,-0.01903114186851218,5.7,5.7,5.51,5.29,5.17,5.8,5.73,5.56,5.33,5.24
up,0.019077901430842648,1-2%,-10~0,False,-0.05555555555555558,True,0.0343213728549141,0.07644305772230897,0.023400936037441422,0.09360374414976591,0.035937499999999956,0.078125,0.02499999999999991,0.09531249999999991,6.4,6.4,6.4,6.4,6.4,6.65,6.63,6.63,6.56,6.52
up,0.022354694485842153,2-3%,0~+10%,False,0.002989536621823552,True,-0.020408163265306256,0.001457725947521915,-0.029154518950437303,0.011661807580174877,0.010526315789473495,0.03308270676691727,0.0015037593984961184,0.043609022556390986,6.63,6.63,6.63,6.46,6.46,6.63,6.63,6.63,6.52,6.52
up,0.021052631578947212,2-3%,0~+10%,False,0.009104704097116834,True,0.014727540500736325,-0.002945508100147376,-0.016200294550810068,0.03976435935198808,-0.01711840228245365,-0.0342368045649073,-0.04707560627674756,0.007132667617689048,6.63,6.63,6.63,6.46,6.46,6.63,6.63,6.63,6.52,6.52
up,0.06990014265335232,5-9.4%,0~+10%,True,0.0987460815047021,True,-0.10666666666666669,-0.09733333333333338,-0.10266666666666657,-0.06933333333333325,-0.06944444444444442,-0.05972222222222234,-0.06527777777777777,-0.030555555555555558,6.63,6.63,6.63,6.46,6.46,6.63,6.63,6.63,6.52,6.52
up,0.015082956259427016,1-2%,0~+10%,False,0.07629870129870131,True,0.007429420505200568,0.007429420505200568,0.019316493313521477,0.008915304606240682,-0.007320644216691097,-0.007320644216691097,0.004392386530014614,-0.005856515373352855,6.68,6.65,6.65,6.46,6.46,6.7,6.7,6.7,6.52,6.52
up,0.01488095238095255,1-2%,>+10%,False,0.12751677852348986,True,-0.007331378299120339,-0.021994134897360795,-0.03372434017595316,-0.004398826979472137,-0.01741654571843254,-0.03193033381712629,-0.04354136429608124,-0.014513788098693747,6.65,6.65,6.58,6.46,6.46,6.7,6.7,6.67,6.52,6.52
up,0.010670731707317138,1-2%,-10~0,False,-0.0451237263464338,True,0.0,0.02564102564102555,0.03469079939668185,0.004524886877828038,-0.016320474777448135,0.008902077151335286,0.017804154302670572,-0.011869436201780381,6.61,6.6,6.57,6.57,6.38,6.72,6.6,6.6,6.6,6.42
up,0.0121212121212122,1-2%,-10~0,False,-0.0193164933135217,True,0.017964071856287456,0.09131736526946121,0.0239520958083832,-0.026946107784431073,0.02564102564102555,0.09954751131221728,0.03167420814479627,-0.019607843137254832,6.57,6.57,6.57,6.57,6.38,6.71,6.71,6.71,6.71,6.42
up,0.013254786450662692,1-2%,0~+10%,False,0.019519519519519468,True,0.05959302325581395,-0.0029069767441859407,0.026162790697674465,0.015988372093023395,0.07205882352941173,0.008823529411764675,0.03823529411764692,0.027941176470588358,6.75,6.75,6.75,6.72,6.38,6.98,6.98,6.83,6.72,6.42
up,0.01115760111576014,1-2%,>+10%,False,0.10819165378670781,True,0.012413793103448256,-0.0193103448275862,-0.004137931034482789,0.1627586206896552,0.009628610729023324,-0.0220082530949105,-0.00687757909215958,0.15955983493810177,7.18,7.18,7.05,6.62,6.62,7.3,7.21,7.11,6.89,6.89
